file,label,train_test,value
1508247900.png,0,train,-0.000156748723009
1508248200.png,0,train,-0.000430952440163
1508248500.png,0,train,-0.000548415035717
1508248800.png,0,train,-0.001292249823254
1508249100.png,0,train,-0.000861634822095
1508249400.png,0,train,-0.000665883686579
1508249700.png,0,train,-0.000411344672043
1508250000.png,1,train,7.83805045265762E-05
1508250300.png,1,train,0.000587810176596
1508250600.png,1,train,0.000744698760919
1508250900.png,1,train,0.000862276480479
1508251200.png,1,train,0.001058674245486
1508251500.png,1,train,0.000796524218804
1508251800.png,0,train,-7.83422071332085E-05
1508252100.png,1,train,9.79595761854135E-05
1508252400.png,0,train,-0.000235123084514
1508252700.png,0,train,-0.000783286478365
1508253000.png,0,train,-0.000861634822095
1508253300.png,0,train,-0.000861533600318
1508253600.png,0,train,-0.000724599742912
1508253900.png,0,train,-0.00044339640571
1508254200.png,1,train,0.000313572804153
1508254500.png,1,train,9.80097795701962E-05
1508254800.png,1,train,7.83927934600026E-05
1508255100.png,1,train,0.000235206031034
1508255400.png,1,train,0.000235183091412
1508255700.png,1,train,0.000313560520679
1508256000.png,1,train,0.000352753896681
1508256300.png,0,train,-7.83866485115636E-05
1508256600.png,0,train,-0.000192042745893
1508256900.png,0,train,-0.000235164543429
1508257200.png,0,train,-0.000137161687022
1508257500.png,0,train,-0.00027431261462
1508257800.png,0,train,-7.83958639514193E-05
1508258100.png,0,train,-0.000274301872439
1508258400.png,0,train,-0.000411401089457
1508258700.png,0,train,-0.000352677876298
1508259000.png,0,train,-0.000474219020177
1508259300.png,0,train,-0.000215543445491
1508259600.png,0,train,-0.000313470007134
1508259900.png,0,train,-0.000293944298901
1508260200.png,0,train,-0.000293932784778
1508260500.png,0,train,-0.000195915321045
1508260800.png,0,train,0
1508261100.png,1,train,0.000117600767288
1508261400.png,1,train,0.000509743123568
1508261700.png,1,train,0.000470421500416
1508262000.png,1,train,0.000254766767574
1508262300.png,1,train,0.000568499288703
1508262600.png,1,train,0.000411626889328
1508262900.png,1,train,0.000431205831908
1508263200.png,1,train,0.000431188938452
1508263500.png,1,train,0.000666345924267
1508263800.png,1,train,0.000391919521234
1508264100.png,1,train,0.000303680997552
1508264400.png,1,train,0.000587925372768
1508264700.png,1,train,0.000470181866035
1508265000.png,1,train,0.000391904171118
1508265300.png,1,train,0.000156707358962
1508265600.png,1,train,0.000117540863386
1508265900.png,1,train,5.87543187862138E-05
1508266200.png,1,train,0.00054843650764
1508266500.png,1,train,0.000499466044737
1508266800.png,1,train,0.000626728007038
1508267100.png,1,train,0.000313327186312
1508267400.png,1,train,0.000607171654803
1508267700.png,1,train,0.000861904880326
1508268000.png,1,train,0.002428972055583
1508268300.png,1,train,0.001978045464445
1508268600.png,1,train,0.001526954246336
1508268900.png,1,train,0.001076697393546
1508269200.png,1,train,0.00109211497646
1508269500.png,1,train,0.001213725203199
1508269800.png,1,train,0.001154885476794
1508270100.png,1,train,0.00031315548077
1508333400.png,0,train,-0.001211543223158
1508333700.png,0,train,-0.000899088111231
1508334000.png,0,train,-0.000899123240012
1508334300.png,0,train,-0.000117329396731
1508334600.png,0,train,-0.000308888169058
1508334900.png,0,train,-0.000351933120057
1508335200.png,0,train,-0.000136817752727
1508335500.png,1,train,0.000626114890231
1508335800.png,1,train,0.00066519866399
1508336100.png,1,train,0.000430395999544
1508336400.png,1,train,0.000391246397703
1508336700.png,0,train,0
1508337000.png,0,train,-3.91526460206126E-05
1508337300.png,0,train,-0.000215185750967
1508337600.png,0,train,-0.000723568361068
1508337900.png,0,train,-0.000332434052776
1508338200.png,0,train,-0.000430143558399
1508338500.png,0,train,0
1508338800.png,1,train,5.86669916526894E-05
1508339100.png,1,train,5.86715822670225E-05
1508339400.png,0,train,-3.90944927617376E-05
1508339700.png,1,train,0.000176066397271
1508340000.png,1,train,0.000684916658918
1508340300.png,1,train,0.00029338659459
1508340600.png,1,train,0.000273872645161
1508340900.png,1,train,0.000117324803514
1508341200.png,1,train,0.000407541590249
1508341500.png,1,train,0.000469404803661
1508341800.png,1,train,0.000645412637016
1508342100.png,1,train,0.000723721000421
1508342400.png,1,train,0.000449793669015
1508342700.png,1,train,0.000508427392898
1508343000.png,1,train,0.000469299214055
1508343300.png,1,train,0.000195538290001
1508343600.png,1,train,8.13080830077695E-05
1508343900.png,1,train,5.86406139284623E-05
1508344200.png,1,train,9.77664861496752E-05
1508344500.png,1,train,0.000195473322216
1508344800.png,1,train,0.00019547713511
1508345100.png,0,train,0
1508345400.png,1,train,0.000129796041269
1508345700.png,1,train,0.000272518853944
1508346000.png,1,train,0.000195469497811
1508346300.png,1,train,0.000449531794383
1508346600.png,1,train,0.000254084512923
1508346900.png,1,train,9.73299101671987E-05
1508347200.png,1,train,0.000254005007101
1508347500.png,1,train,0.000273588183281
1508347800.png,1,train,0.000339239002465
1508348100.png,1,train,0.000196579997114
1508348400.png,0,train,-3.90624044872556E-05
1508348700.png,0,train,-0.000253940504942
1508349000.png,0,train,-0.000195404564071
1508349300.png,0,train,-0.000131668827852
1508349600.png,0,train,-0.000273497322415
1508349900.png,0,train,-0.000332127616668
1508350200.png,0,train,-0.00050791086525
1508350500.png,0,train,-0.000390816771871
1508350800.png,0,train,-0.000117251430843
1508351100.png,0,train,-0.000117251430843
1508351400.png,1,train,1.95621676741808E-05
1508351700.png,1,train,0.000210232671207
1508352000.png,1,train,0.000254069616745
1508352300.png,1,train,0.000254099410847
1508352600.png,1,train,0.000412786626477
1508352900.png,1,train,0.000390969569336
1508353200.png,0,train,-3.912815783913E-05
1508353500.png,0,train,-0.000117324826935
1508353800.png,0,train,-0.000977135016752
1508354100.png,0,train,-0.00078154338809
1508354400.png,0,train,-0.003790399776571
1508354700.png,0,train,-0.003947200822071
1508355000.png,0,train,-0.004593874353208
1508355300.png,0,train,-0.005002144602563
1508355600.png,0,train,-0.00473003974288
1508355900.png,0,train,-0.004730409659633
1508356200.png,0,train,-0.004303623150424
1508356500.png,0,train,-0.005123181752947
1508419800.png,0,train,-0.001215962797619
1508420100.png,0,train,-0.000510023253085
1508420400.png,1,train,7.85312793800674E-05
1508420700.png,1,train,0.00094263969439
1508421000.png,1,train,0.000981932419508
1508421300.png,1,train,0.000923091400194
1508421600.png,1,train,0.001296667312592
1508421900.png,1,train,0.002240682910438
1508422200.png,1,train,0.001806509234015
1508422500.png,1,train,0.001726841565506
1508422800.png,1,train,0.001609435376288
1508423100.png,1,train,0.000941692088002
1508423400.png,1,train,0.001098680685074
1508423700.png,1,train,0.001334286971462
1508424000.png,1,train,0.00133420843483
1508424300.png,1,train,0.000588303626195
1508424600.png,1,train,0.000352802301865
1508424900.png,0,train,-0.000117200557061
1508425200.png,0,train,-0.000352705504777
1508425500.png,1,train,9.80405175916577E-05
1508425800.png,1,train,0.000107773830457
1508426100.png,0,train,-0.000293927019267
1508426400.png,0,train,-0.000607433398946
1508426700.png,0,train,-0.000235183091412
1508427000.png,0,train,-0.000200197614419
1508427300.png,1,train,7.84020103448135E-05
1508427600.png,1,train,0.000470439933124
1508427900.png,1,train,0.000489975098714
1508428200.png,1,train,0.000264561623662
1508428500.png,1,train,0.000205839316243
1508428800.png,1,train,0.000450975407091
1508429100.png,1,train,0.000392044083631
1508429400.png,1,train,0.000357413531762
1508429700.png,1,train,0.000274355624568
1508430000.png,1,train,0.000705328085189
1508430300.png,1,train,0.000568049720073
1508430600.png,1,train,0.000489763922072
1508430900.png,1,train,0.000852493402656
1508431200.png,1,train,0.000862310259447
1508431500.png,1,train,0.001058217828414
1508431800.png,1,train,0.000587345385393
1508432100.png,1,train,0.000705189907176
1508432400.png,1,train,0.000626556232795
1508432700.png,1,train,0.000411186986655
1508433000.png,1,train,0.000274102462333
1508433300.png,1,train,0.000274102462333
1508433600.png,1,train,0.000430783660553
1508433900.png,1,train,0.000156638263287
1508434200.png,1,train,0.000430749941085
1508434500.png,1,train,0.000156638263287
1508434800.png,0,train,-0.000469593072284
1508435100.png,0,train,-0.000391428632688
1508435400.png,1,train,0.000274087090755
1508435700.png,1,train,0.000469795309873
1508436000.png,1,train,0.000548028599268
1508436300.png,1,train,0.000508845301054
1508436600.png,1,train,0.000469744707936
1508436900.png,1,train,0.000391414867684
1508437200.png,1,train,0.000763447252002
1508437500.png,1,train,0.00062650715569
1508437800.png,1,train,0.000430905948252
1508438100.png,1,train,0.000430463384369
1508438400.png,0,train,0
1508438700.png,1,train,0.000117370709835
1508439000.png,1,train,5.86830566911001E-05
1508439300.png,1,train,3.9167967289977E-05
1508439600.png,0,train,-0.000332510930924
1508439900.png,1,train,0.000195668366898
1508440200.png,1,train,0.000195212132906
1508440500.png,1,train,0.000625870001679
1508440800.png,1,train,0.003587606281702
1508441100.png,1,train,0.003227494807881
1508441400.png,1,train,0.003540416255148
1508441700.png,1,train,0.004052054100308
1508442000.png,1,train,0.004265736775502
1508442300.png,1,train,0.003755835024078
1508442600.png,1,train,0.003911597981125
1508442900.png,1,train,0.003283672827127
1508506200.png,1,train,0.000830403820143
1508506500.png,1,train,0.000935835081677
1508506800.png,1,train,0.000584844926274
1508507100.png,0,train,-6.07721849396059E-05
1508507400.png,0,train,-1.4746813855715E-05
1508507700.png,1,train,0.000155942256402
1508508000.png,0,train,-0.000818558397851
1508508300.png,0,train,-0.000779200055363
1508508600.png,0,train,-0.000964038281473
1508508900.png,0,train,-0.000954458264089
1508509200.png,0,train,-0.00046762624571
1508509500.png,0,train,-0.000272837309396
1508509800.png,0,train,-0.000413868298545
1508510100.png,0,train,-0.000428744608432
1508510400.png,1,train,0.000429250282904
1508510700.png,1,train,0.000272867238486
1508511000.png,1,train,0.000302102977017
1508511300.png,1,train,0.000799354899057
1508511600.png,1,train,0.000233863034296
1508511900.png,1,train,0.000545823539818
1508512200.png,1,train,0.000506841648392
1508512500.png,1,train,0.000818831068083
1508512800.png,1,train,0.000428828198695
1508513100.png,1,train,0.000584844926274
1508513400.png,1,train,0.00062365007652
1508513700.png,1,train,0.000253277656642
1508514000.png,1,train,0.000467735636247
1508514300.png,1,train,0.000428525481155
1508514600.png,1,train,0.000350685173901
1508514900.png,0,train,0
1508515200.png,1,train,0.000389644284613
1508515500.png,1,train,0.000265618365857
1508515800.png,1,train,0.000308480503497
1508516100.png,1,train,0.000311702280812
1508516400.png,1,train,0.000350548568689
1508516700.png,1,train,0.000408969080583
1508517000.png,1,train,0.000642756871834
1508517300.png,1,train,0.000818042248119
1508517600.png,1,train,0.000662030315046
1508517900.png,1,train,0.000844427840111
1508518200.png,1,train,0.00055877765783
1508518500.png,1,train,0.000905342507185
1508518800.png,1,train,0.000934468606537
1508519100.png,1,train,0.000583917845195
1508519400.png,1,train,7.78130794401033E-05
1508519700.png,1,train,5.8324435194379E-05
1508520000.png,1,train,0.000233517145931
1508520300.png,1,train,9.73883184611779E-05
1508520600.png,1,train,0.000145258066455
1508520900.png,0,train,-8.75077311358607E-05
1508521200.png,0,train,0
1508521500.png,1,train,0.000252903192101
1508521800.png,1,train,0.000759063954167
1508522100.png,1,train,0.000525483203424
1508522400.png,1,train,0.000116731314202
1508522700.png,1,train,7.77843132435674E-05
1508523000.png,0,train,-0.000175163148144
1508523300.png,0,train,-0.000272402039762
1508523600.png,0,train,-0.000564027911962
1508523900.png,0,train,-0.000427808756191
1508524200.png,0,train,-0.000466725454449
1508524500.png,0,train,-0.000311159157494
1508524800.png,0,train,-0.000272262118247
1508525100.png,0,train,-0.000466907070768
1508525400.png,1,train,0.000214033418194
1508525700.png,1,train,0.000214037587471
1508526000.png,1,train,1.94806945723602E-05
1508526300.png,0,train,-0.000661582303938
1508526600.png,0,train,-0.000622630769978
1508526900.png,1,train,0.000427991854854
1508527200.png,1,train,0.0013620376311
1508527500.png,1,train,0.001128965039744
1508527800.png,1,train,0.000661556613856
1508528100.png,1,train,0.000992294870705
1508528400.png,1,train,0.001595722883015
1508528700.png,1,train,0.00194696470057
1508529000.png,1,train,0.001810592339496
1508529300.png,1,train,0.000155620776739
1508765400.png,0,train,-0.000621737862887
1508765700.png,0,train,-0.000194495111931
1508766000.png,0,train,-0.000233308281768
1508766300.png,0,train,-0.000544177173743
1508766600.png,0,train,-0.000654397096649
1508766900.png,0,train,-0.000466344558416
1508767200.png,0,train,-0.000485842541232
1508767500.png,0,train,-0.000388932064001
1508767800.png,0,train,-0.000388916923927
1508768100.png,0,train,-0.000388472445162
1508768400.png,0,train,-0.000116681363612
1508768700.png,0,train,-0.000116681363612
1508769000.png,0,train,-0.000511708597618
1508769300.png,0,train,-0.000602662536745
1508769600.png,0,train,-0.000155578411698
1508769900.png,1,train,0.000389083391007
1508770200.png,0,train,-7.78848840043977E-05
1508770500.png,0,train,-0.000545117658618
1508770800.png,0,train,-0.000466779918966
1508771100.png,0,train,-0.000447429683262
1508771400.png,0,train,-0.000252898267576
1508771700.png,0,train,-0.000233421743105
1508772000.png,0,train,-0.000583361462869
1508772300.png,0,train,-0.000797328534012
1508772600.png,0,train,-0.000466870758372
1508772900.png,1,train,0.00023320618468
1508773200.png,1,train,0.000137296433689
1508773500.png,1,train,0.000175180206988
1508773800.png,0,train,-8.13517067053127E-05
1508774100.png,0,train,-0.000136214267061
1508774400.png,1,train,0.000136216920042
1508774700.png,1,train,9.7399689603872E-05
1508775000.png,1,train,0.000330834788234
1508775300.png,1,train,0.00038957613048
1508775600.png,0,train,-2.05441370001447E-05
1508775900.png,1,train,3.89485043774673E-05
1508776200.png,0,train,-0.000210462704394
1508776500.png,0,train,-1.18773168189534E-06
1508776800.png,0,train,-0.000291870607989
1508777100.png,0,train,-9.73902038281516E-05
1508777400.png,0,train,-0.000817135113131
1508777700.png,0,train,-0.000881191477257
1508778000.png,0,train,-0.000467062143491
1508778300.png,0,train,-0.000505835873595
1508778600.png,0,train,-0.000120697020542
1508778900.png,0,train,-0.000543744209801
1508779200.png,0,train,-0.000428075174942
1508779500.png,0,train,-0.00042808351382
1508779800.png,0,train,-0.000292013207031
1508780100.png,0,train,-0.000734023230403
1508780400.png,0,train,-0.001167903955761
1508780700.png,0,train,-0.000817469055927
1508781000.png,0,train,-0.001027830674906
1508781300.png,0,train,-0.000817723773599
1508781600.png,0,train,-0.000798290958636
1508781900.png,0,train,-0.001070785950471
1508782200.png,0,train,-0.00048694972363
1508782500.png,1,train,0.000116897337737
1508782800.png,1,train,3.90153013729577E-05
1508783100.png,0,train,-0.000584503082612
1508783400.png,0,train,-0.000565050032082
1508783700.png,0,train,-0.00070147970829
1508784000.png,0,train,-0.001208025915831
1508784300.png,0,train,-0.000857570801338
1508784600.png,0,train,-0.001383653783252
1508784900.png,0,train,-0.002186188440026
1508785200.png,0,train,-0.001422694553272
1508785500.png,0,train,-0.001208473303721
1508785800.png,0,train,-0.001247835090608
1508786100.png,0,train,-0.00105295819124
1508786400.png,1,train,0.001463100644607
1508786700.png,1,train,0.000702218596434
1508787000.png,1,train,0.000312179267366
1508787300.png,1,train,0.000687585389585
1508787600.png,1,train,0.000566029307978
1508787900.png,0,train,-0.000117086687863
1508788200.png,1,train,0.000663658715948
1508788500.png,1,train,0.000819830729558
1508851800.png,0,train,-0.001090847698638
1508852100.png,0,train,-0.000389887343141
1508852400.png,1,train,0.000312200911646
1508852700.png,1,train,0.000624355831618
1508853000.png,1,train,0.000234045473631
1508853300.png,1,train,0.000897849140855
1508853600.png,1,train,0.000429246486073
1508853900.png,0,train,0
1508854200.png,1,train,0.000507039336612
1508854500.png,1,train,0.000312079140985
1508854800.png,1,train,0.000780020616446
1508855100.png,1,train,0.000467944938638
1508855400.png,1,train,0.000487500480538
1508855700.png,1,train,0.000545938648493
1508856000.png,1,train,0.000584976772911
1508856300.png,1,train,0.000897134633409
1508856600.png,0,train,-3.90198638468009E-05
1508856900.png,1,train,0.000272835323001
1508857200.png,1,train,0.000107283720124
1508857500.png,1,train,0.000331405093361
1508857800.png,1,train,0.000370324592539
1508858100.png,1,train,0.000233863034296
1508858400.png,1,train,0.000116926955029
1508858700.png,0,train,-3.88933220404342E-05
1508859000.png,1,train,0.000157156254599
1508859300.png,1,train,9.75420590652032E-05
1508859600.png,0,train,-2.92560576986567E-05
1508859900.png,0,train,-0.000116892778286
1508860200.png,0,train,-0.000136397387068
1508860500.png,0,train,-7.78964764153178E-05
1508860800.png,1,train,5.85161099488918E-05
1508861100.png,1,train,0.000233844786534
1508861400.png,1,train,0.000343405613058
1508861700.png,1,train,1.93875669793897E-05
1508862000.png,0,train,-7.80184363750047E-05
1508862300.png,0,train,-0.000311829802295
1508862600.png,1,train,1.95049895308497E-05
1508862900.png,1,train,5.85161099488918E-05
1508863200.png,0,train,-9.75211433569267E-05
1508863500.png,0,train,-0.000116895057967
1508863800.png,0,train,-0.000188588269358
1508864100.png,1,train,0.000389408979695
1508864400.png,1,train,0.000370259668232
1508864700.png,1,train,0.000565323203198
1508865000.png,0,train,0
1508865300.png,1,train,0.000136410672476
1508865600.png,1,train,0.000175436238561
1508865900.png,1,train,0.000155917942207
1508866200.png,1,train,0.000389735390245
1508866500.png,1,train,0.000234101349834
1508866800.png,1,train,0.000525995021119
1508867100.png,1,train,0.00042850876927
1508867400.png,1,train,0.000584543620096
1508867700.png,1,train,0.000409057289425
1508868000.png,1,train,0.000311686594313
1508868300.png,1,train,0.000253163653833
1508868600.png,0,train,-0.000428577576583
1508868900.png,0,train,-0.000623212854232
1508869200.png,0,train,-0.000609377135286
1508869500.png,0,train,-0.001635693705628
1508869800.png,0,train,-0.00134372432601
1508870100.png,0,train,-0.001187920627789
1508870400.png,0,train,-0.00079852976369
1508870700.png,0,train,-0.001226980153498
1508871000.png,0,train,-0.000116913284715
1508871300.png,0,train,-0.000155811167807
1508871600.png,0,train,-0.000831864649106
1508871900.png,0,train,0
1508872200.png,1,train,9.74781950562331E-05
1508872500.png,1,train,0.000428893115409
1508872800.png,0,train,-0.000974658869396
1508873100.png,0,train,-0.000741068023522
1508873400.png,0,train,-0.001559065716755
1508873700.png,0,train,-0.001598205536964
1508874000.png,0,train,-0.002573715706699
1508874300.png,0,train,-0.002184359228437
1508874600.png,0,train,-0.001988825493907
1508874900.png,0,train,-0.002221758302673
1508938200.png,0,train,-0.002039050590701
1508938500.png,0,train,-0.002771298516932
1508938800.png,0,train,-0.002303233640912
1508939100.png,0,train,-0.001991214445408
1508939400.png,0,train,-0.000605984752665
1508939700.png,0,train,-0.001681031780454
1508940000.png,0,train,-0.003125988814792
1508940300.png,0,train,-0.002890812746019
1508940600.png,0,train,-0.001515272930817
1508940900.png,0,train,-0.000900273910457
1508941200.png,0,train,-0.002739023308565
1508941500.png,0,train,-0.003325212663183
1508941800.png,0,train,-0.003462081200336
1508942100.png,0,train,-0.003426400974
1508942400.png,0,train,-0.001744246134942
1508942700.png,0,train,-0.001763094332183
1508943000.png,0,train,-0.001331543599776
1508943300.png,0,train,-0.000901025356454
1508943600.png,1,train,0.000294315566635
1508943900.png,1,train,0.000637794253647
1508944200.png,1,train,0.000117762340622
1508944500.png,1,train,0.000923399732256
1508944800.png,0,train,-0.000608614027445
1508945100.png,0,train,-0.000539648148928
1508945400.png,0,train,-0.00199997845818
1508945700.png,0,train,-0.002862391605039
1508946000.png,0,train,-0.003236039864793
1508946300.png,0,train,-0.003422465065478
1508946600.png,0,train,-0.002629815746397
1508946900.png,0,train,-0.002316163576282
1508947200.png,0,train,-0.00066791672989
1508947500.png,0,train,-0.001286063927737
1508947800.png,1,train,0.000412573088423
1508948100.png,1,train,0.001356670139846
1508948400.png,1,train,0.001456045895979
1508948700.png,1,train,0.002105816213692
1508949000.png,1,train,0.002735112352365
1508949300.png,1,train,0.002242887092106
1508949600.png,1,train,0.001179429077138
1508949900.png,1,train,0.000998713479926
1508950200.png,1,train,0.000451719368458
1508950500.png,1,train,0.000706837647554
1508950800.png,1,train,0.001807503026245
1508951100.png,1,train,0.001472927583817
1508951400.png,1,train,0.000843801249772
1508951700.png,1,train,0.001491851965009
1508952000.png,1,train,0.002120591234498
1508952300.png,1,train,0.002635744750582
1508952600.png,1,train,0.002002255480323
1508952900.png,1,train,0.001903269365878
1508953200.png,1,train,0.001623853578346
1508953500.png,1,train,0.001490390559647
1508953800.png,1,train,0.000784330855024
1508954100.png,1,train,0.000117600767288
1508954400.png,0,train,-0.000587833198159
1508954700.png,0,train,-0.00076398559929
1508955000.png,0,train,-0.000470163453544
1508955300.png,0,train,-0.000626703472795
1508955600.png,0,train,-0.000994650006707
1508955900.png,0,train,-0.000430783660553
1508956200.png,1,train,0.000470181866035
1508956500.png,1,train,0.000744757153664
1508956800.png,1,train,0.001333169720947
1508957100.png,1,train,0.001783936186786
1508957400.png,1,train,0.001411213648523
1508957700.png,1,train,0.000744669590246
1508958000.png,1,train,0.000392011694079
1508958300.png,0,train,-0.001175376294081
1508958600.png,0,train,-0.000313327186312
1508958900.png,0,train,0
1508959200.png,1,train,0.00262347441987
1508959500.png,1,train,0.001487240777199
1508959800.png,1,train,0.002740142996341
1508960100.png,1,train,0.003093947506275
1508960400.png,1,train,0.003448099999504
1508960700.png,1,train,0.004275501402104
1508961000.png,1,train,0.002585714640977
1508961300.png,1,train,0.001605905236889
1509024600.png,0,train,-0.001445011266654
1509024900.png,0,train,-0.001270065063181
1509025200.png,0,train,-0.001678669302088
1509025500.png,0,train,-0.001307955754815
1509025800.png,0,train,-0.001054273956549
1509026100.png,1,train,3.90960655889394E-05
1509026400.png,1,train,0.000273502654949
1509026700.png,1,train,0.001309993170182
1509027000.png,1,train,0.001818665328578
1509027300.png,1,train,0.002132462993564
1509027600.png,1,train,0.001485901655543
1509027900.png,1,train,0.001153260114768
1509028200.png,1,train,0.001020195139758
1509028500.png,0,train,-0.001015504440508
1509028800.png,0,train,-0.000390619760901
1509029100.png,0,train,-0.000415891476102
1509029400.png,0,train,-0.000566042748797
1509029700.png,0,train,-0.000468470052949
1509030000.png,0,train,-0.00078084300063
1509030300.png,0,train,-0.000741936210408
1509030600.png,0,train,-0.000706806675802
1509030900.png,1,train,0.000547342991307
1509031200.png,1,train,0.000429473959399
1509031500.png,1,train,0.000474727285182
1509031800.png,1,train,0.000273466110229
1509032100.png,1,train,0.000429706660382
1509032400.png,1,train,0.000664229251392
1509032700.png,1,train,0.000898831542846
1509033000.png,0,train,-0.000234457053633
1509033300.png,0,train,-0.000449380642337
1509033600.png,0,train,-0.001093371141654
1509033900.png,0,train,-0.00113253616834
1509034200.png,0,train,-0.001074735469441
1509034500.png,0,train,-0.001308108964792
1509034800.png,0,train,-0.00097619788472
1509035100.png,0,train,-0.001132270875701
1509035400.png,1,train,0.000156381119037
1509035700.png,1,train,0.000840469670438
1509036000.png,1,train,0.001114498439004
1509036300.png,1,train,0.000759240790231
1509036600.png,1,train,0.000567652809321
1509036900.png,1,train,0.000977519439273
1509037200.png,1,train,0.00064493329536
1509037500.png,1,train,0.000273637137355
1509037800.png,1,train,9.76781929320492E-05
1509038100.png,0,train,-9.77439853777629E-06
1509038400.png,1,train,1.95507057090261E-05
1509038700.png,1,train,0.000217996158093
1509039000.png,1,train,0.000371185511436
1509039300.png,1,train,9.76266822423355E-05
1509039600.png,1,train,7.82028228358822E-05
1509039900.png,1,train,0.000508010163542
1509040200.png,1,train,0.000371236283606
1509040500.png,0,train,-0.000419826440746
1509040800.png,0,train,-0.000292956829071
1509041100.png,0,train,-0.000507772071368
1509041400.png,0,train,-0.000878809929491
1509041700.png,0,train,-0.001015504440508
1509042000.png,0,train,-0.00060548807381
1509042300.png,0,train,-0.001142442495571
1509042600.png,0,train,-0.001054704189301
1509042900.png,0,train,-0.000976905929516
1509043200.png,0,train,-0.000957352244036
1509043500.png,0,train,-0.000507970406893
1509043800.png,0,train,-0.000390879346706
1509044100.png,0,train,-0.000312775945877
1509044400.png,0,train,-0.000273615743187
1509044700.png,1,train,0.000322600507331
1509045000.png,1,train,0.000664756468875
1509045300.png,0,train,-0.000273829786497
1509045600.png,1,train,0.003441821448769
1509045900.png,1,train,0.001602957330695
1509046200.png,1,train,0.002776609030642
1509046500.png,1,train,0.002033649897017
1509046800.png,1,train,0.003088444844866
1509047100.png,1,train,0.002618919454911
1509047400.png,1,train,0.003946892495955
1509047700.png,1,train,0.00520371340389
1509111000.png,1,train,0.001071850245951
1509111300.png,1,train,0.003005775444082
1509111600.png,1,train,0.001520880237257
1509111900.png,1,train,0.002185612192357
1509112200.png,1,train,0.000993861158928
1509112500.png,1,train,0.001364546212536
1509112800.png,0,train,-0.00015572980558
1509113100.png,1,train,0.00015560495584
1509113400.png,1,train,0.000446175597843
1509113700.png,0,train,-5.84341222968909E-05
1509114000.png,1,train,0.000973482350285
1509114300.png,1,train,0.001557729957107
1509114600.png,1,train,0.001245964665507
1509114900.png,1,train,0.001265258640181
1509115200.png,1,train,0.001362580722423
1509115500.png,1,train,0.001401058067841
1509115800.png,1,train,0.001558364620978
1509116100.png,1,train,0.001693025717505
1509116400.png,1,train,0.001396595318105
1509116700.png,1,train,0.001127648157637
1509117000.png,1,train,0.001186026626856
1509117300.png,1,train,0.001069405763067
1509117600.png,1,train,0.001360726622559
1509117900.png,1,train,0.001321297715736
1509118200.png,1,train,0.00087431940229
1509118500.png,1,train,0.000854805241003
1509118800.png,1,train,0.000392289083267
1509119100.png,1,train,0.0002719047807
1509119400.png,1,train,0.000349554652674
1509119700.png,1,train,0.000776778714201
1509120000.png,1,train,0.000388267658003
1509120300.png,1,train,5.81546636901908E-05
1509120600.png,1,train,0.00017819444948
1509120900.png,1,train,3.88592948767918E-05
1509121200.png,1,train,0.000543704001285
1509121500.png,1,train,0.000310579209489
1509121800.png,1,train,1.94326656948185E-05
1509122100.png,0,train,-0.000310446629771
1509122400.png,0,train,-0.000640387069985
1509122700.png,0,train,-0.000756677271281
1509123000.png,0,train,-0.000275299281355
1509123300.png,0,train,-0.000232909771631
1509123600.png,0,train,-0.000659836316533
1509123900.png,0,train,-0.000116445849955
1509124200.png,1,train,0.000446587157011
1509124500.png,1,train,0.000465873796542
1509124800.png,1,train,0.000737859217504
1509125100.png,1,train,0.000893197370425
1509125400.png,1,train,0.000776595676611
1509125700.png,1,train,0.001359035846481
1509126000.png,1,train,0.001009785915904
1509126300.png,1,train,0.00048526729212
1509126600.png,1,train,0.000310422509789
1509126900.png,0,train,-0.000155258428898
1509127200.png,0,train,-0.00036865759135
1509127500.png,0,train,-0.000543184725082
1509127800.png,0,train,-0.000387996521884
1509128100.png,0,train,-0.000969405505447
1509128400.png,0,train,-0.000504383638458
1509128700.png,0,train,-0.000290948103597
1509129000.png,0,train,-0.000116387116574
1509129300.png,1,train,0.000271714829719
1509129600.png,1,train,0.000388222442337
1509129900.png,1,train,0.000524048779783
1509130200.png,0,train,-7.75820459747445E-05
1509130500.png,0,train,-0.000232992053869
1509130800.png,0,train,-0.000388192319739
1509131100.png,1,train,0.000155170101967
1509131400.png,0,train,-0.00019396163562
1509131700.png,0,train,-0.000155240356714
1509132000.png,0,train,-0.002250745294408
1509132300.png,0,train,-0.001571559730697
1509132600.png,0,train,-0.001280973037259
1509132900.png,0,train,-0.001494600776908
1509133200.png,0,train,-0.000698946425365
1509133500.png,0,train,-0.001552289303996
1509133800.png,0,train,-0.001474773404004
1509134100.png,0,train,-0.001668708040994
1509370200.png,1,train,0.000661222117933
1509370500.png,1,train,0.000699662657987
1509370800.png,1,train,0.000427578213603
1509371100.png,1,train,0.001069203867312
1509371400.png,1,train,0.000699435293163
1509371700.png,1,train,0.001068850659939
1509372000.png,1,train,0.000991118482426
1509372300.png,1,train,0.001010727951895
1509372600.png,1,train,0.000641214279081
1509372900.png,0,train,-3.88758940418343E-05
1509373200.png,1,train,0.000112628486874
1509373500.png,0,train,-0.000233027375264
1509373800.png,0,train,-0.000349473212683
1509374100.png,0,train,-0.001184184676883
1509374400.png,0,train,-0.001223096643238
